Date;Time;Magnet heated outlet temperature (°C) - OS1:PI11_211TT03:Sensor:GemW;Magnet cold inlet temperature (°C) - OS1:PI11_211TT04:Sensor:GemW;Percentage of max power - OS5:Vonk:CoolingDemand:Register;Buffer heated outlet temperature (°C) -OS1:PI11_211TT01:Sensor:GemW;Buffer cold inlet temperature (°C) -OS1:PI11_211TT02:Sensor:GemW
21.06.25;14:10:11;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:12;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:13;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:14;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:15;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:16;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:17;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:18;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:19;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:20;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:21;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:22;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:23;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:24;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:25;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:26;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:27;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:28;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:29;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:30;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:31;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:32;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:33;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:34;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:35;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:36;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:37;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:38;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:39;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:40;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:41;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:42;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:43;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:44;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:45;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:46;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:47;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:48;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:49;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:50;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:51;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:52;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:53;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:54;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:55;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:56;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:57;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:58;17.1;16.4;0.0;13.2;15.4
21.06.25;14:10:59;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:00;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:01;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:02;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:03;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:04;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:05;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:06;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:07;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:08;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:09;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:10;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:11;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:12;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:13;17.1;16.4;0.0;13.2;15.4
21.06.25;14:11:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:11:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:12:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:13:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:14:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:15:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:21;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:22;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:23;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:24;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:25;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:26;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:27;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:28;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:29;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:30;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:31;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:32;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:33;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:34;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:35;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:36;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:37;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:38;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:39;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:40;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:41;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:42;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:43;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:44;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:45;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:46;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:47;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:48;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:49;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:50;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:51;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:52;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:53;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:54;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:55;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:56;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:57;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:58;17.1;16.4;0.0;13.1;15.4
21.06.25;14:16:59;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:00;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:01;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:02;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:03;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:04;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:05;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:06;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:07;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:08;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:09;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:10;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:11;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:12;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:13;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:14;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:15;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:16;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:17;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:18;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:19;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:20;17.1;16.4;0.0;13.1;15.4
21.06.25;14:17:21;17.1;16.4;0.0;13.1;15.4
