Datetime,CZ,FR,HU,NL,SE
2024-01-18 15:00:00,565.26,65.16,281.66,462.5,24.05
2024-01-18 16:00:00,564.98,66.52,278.8,493.91,27.23
2024-01-18 17:00:00,565.15,65.71,280.32,487.94,26.1
2024-01-18 18:00:00,568.92,68.95,284.08,469.12,23.15
2024-01-18 19:00:00,573.58,69.35,279.81,447.08,22.16
2024-01-18 20:00:00,569.35,68.87,260.61,428.74,21.52
2024-01-18 21:00:00,582.45,69.69,245.94,414.92,21.02
2024-01-18 22:00:00,569.49,68.97,229.79,372.91,20.37
2024-01-18 23:00:00,579.97,69.92,222.24,348.25,19.84
2024-01-19 00:00:00,572.16,59.76,227.46,330.38,19.82
2024-01-19 01:00:00,575.09,60.69,235.03,309.06,19.9
2024-01-19 02:00:00,568.19,58.73,239.43,314.96,21.22
2024-01-19 03:00:00,577.45,56.67,240.81,324.31,19.36
2024-01-19 04:00:00,580.03,62.65,236.95,356.39,22.92
2024-01-19 05:00:00,582.47,73.98,261.82,404.45,24.5
2024-01-19 06:00:00,578.25,80.57,269.89,430.11,26.86
2024-01-19 07:00:00,575.13,79.39,262.81,438.34,34.61
2024-01-19 08:00:00,572.06,84.99,262.96,416.48,33.63
2024-01-19 09:00:00,559.19,85.77,264.56,348.99,36.8
2024-01-19 10:00:00,561.48,82.87,268.6,282.44,31.98
2024-01-19 11:00:00,557.64,75.46,263.6,242.77,28.47
2024-01-19 12:00:00,553.24,70.02,259.45,229.08,31.89
2024-01-19 13:00:00,558.49,71.53,260.33,230.38,32.83
2024-01-19 14:00:00,585.41,72.73,279.92,262.9,38.14
2024-01-19 15:00:00,595.88,73.42,291.15,327.15,39.35
2024-01-19 16:00:00,596.59,73.93,284.06,357.98,38.54
2024-01-19 17:00:00,598.88,75.53,294.11,354.85,38.11
2024-01-19 18:00:00,596.53,75.8,307.34,347.41,42.13
2024-01-19 19:00:00,606.09,77.1,311.99,334.13,36.31
2024-01-19 20:00:00,613.08,73.43,296.94,306.35,38.5
2024-01-19 21:00:00,615.9,70.05,288.97,278.06,36.26
2024-01-19 22:00:00,605.09,71.84,272.4,262.22,47.67
2024-01-19 23:00:00,572.58,72.82,256.14,243.17,51.27
2024-01-20 00:00:00,567.69,71.02,256.28,232.92,52.01
2024-01-20 01:00:00,574.41,69.17,262.23,236.22,48.53
2024-01-20 02:00:00,572.11,63.66,266.04,243.87,50.96
2024-01-20 03:00:00,563.97,59.67,270.19,238.78,51.24
2024-01-20 04:00:00,560.82,57.65,271.42,236.82,53.66
2024-01-20 05:00:00,563.57,60.39,267.63,247.87,53.76
2024-01-20 06:00:00,567.97,67.18,273.31,257.16,49.99
2024-01-20 07:00:00,562.1,75.08,275.41,266.52,33.46
2024-01-20 08:00:00,544.01,75.52,255.4,254.67,37.42
2024-01-20 09:00:00,509.78,73.14,216.74,235.54,49.85
2024-01-20 10:00:00,487.13,69.47,194.17,216.51,50.64
2024-01-20 11:00:00,483.19,65.19,188.34,199.8,49.67
2024-01-20 12:00:00,487.73,60.95,188.62,180.58,46.87
2024-01-20 13:00:00,494.53,58.83,212.14,187.67,38.44
2024-01-20 14:00:00,524.81,61.41,259.16,238.41,40.15
2024-01-20 15:00:00,539.87,64.42,288.04,301.75,37.74
2024-01-20 16:00:00,547.09,65.86,277.21,316.36,39.99
2024-01-20 17:00:00,558.74,67.4,273.07,298.3,34.23
2024-01-20 18:00:00,554.72,67.99,277.25,286.16,30.58
2024-01-20 19:00:00,556.87,68.05,280.06,281.0,26.39
2024-01-20 20:00:00,564.33,64.23,285.69,267.7,22.9
2024-01-20 21:00:00,581.17,57.12,288.59,259.55,21.12
2024-01-20 22:00:00,592.86,51.44,290.72,246.92,21.27
2024-01-20 23:00:00,535.49,45.29,259.98,233.07,22.58
2024-01-21 00:00:00,489.03,42.3,239.71,218.24,23.04
2024-01-21 01:00:00,477.22,38.98,251.62,209.9,23.17
2024-01-21 02:00:00,458.5,35.3,254.14,203.04,22.8
2024-01-21 03:00:00,455.38,33.72,255.41,197.2,22.15
2024-01-21 04:00:00,473.43,32.62,260.19,196.97,21.58
2024-01-21 05:00:00,472.8,33.65,263.65,190.9,21.89
2024-01-21 06:00:00,493.33,33.15,268.34,191.31,22.47
2024-01-21 07:00:00,482.79,32.37,249.69,198.42,22.73
2024-01-21 08:00:00,454.24,32.49,214.29,195.4,22.53
2024-01-21 09:00:00,407.67,32.2,186.58,179.99,22.23
2024-01-21 10:00:00,391.65,31.95,182.62,176.38,22.33
2024-01-21 11:00:00,393.61,31.07,173.54,173.47,21.9
2024-01-21 12:00:00,407.75,28.15,172.6,170.82,21.96
2024-01-21 13:00:00,457.12,27.56,191.18,174.63,22.82
2024-01-21 14:00:00,463.99,27.59,241.9,184.54,22.27
2024-01-21 15:00:00,486.58,27.53,264.02,189.94,22.42
2024-01-21 16:00:00,482.55,27.63,263.91,196.66,22.79
2024-01-21 17:00:00,481.49,27.02,261.18,197.54,22.6
2024-01-21 18:00:00,484.55,27.19,261.29,195.75,22.74
2024-01-21 19:00:00,486.65,26.64,266.1,185.05,22.86
2024-01-21 20:00:00,482.44,26.48,261.27,179.36,23.13
2024-01-21 21:00:00,483.17,26.35,261.96,182.17,22.52
2024-01-21 22:00:00,476.1,26.52,266.21,198.36,22.27
2024-01-21 23:00:00,471.68,26.76,271.42,209.47,22.39
2024-01-22 00:00:00,473.17,27.28,274.44,197.2,25.17
2024-01-22 01:00:00,476.97,27.61,276.27,204.98,26.35
2024-01-22 02:00:00,472.43,27.25,275.76,203.03,30.07
2024-01-22 03:00:00,471.94,27.12,277.4,201.41,28.19
2024-01-22 04:00:00,487.67,26.4,279.55,220.89,22.44
2024-01-22 05:00:00,507.12,25.69,286.76,229.54,22.07
2024-01-22 06:00:00,513.53,25.37,286.66,227.69,20.42
2024-01-22 07:00:00,503.02,25.88,272.15,205.14,20.29
2024-01-22 08:00:00,507.28,25.81,268.08,197.83,21.85
2024-01-22 09:00:00,507.21,26.55,247.97,190.05,20.92
2024-01-22 10:00:00,511.18,26.87,241.52,165.99,20.8
2024-01-22 11:00:00,486.38,26.8,236.03,141.16,21.27
2024-01-22 12:00:00,516.5,26.65,254.79,129.38,22.34
2024-01-22 13:00:00,518.97,26.64,269.82,131.8,21.19
2024-01-22 14:00:00,520.03,26.73,287.51,156.8,21.07
2024-01-22 15:00:00,511.1,27.17,293.07,192.35,21.33
2024-01-22 16:00:00,528.81,26.64,293.37,218.25,21.67
2024-01-22 17:00:00,529.98,27.62,290.95,217.93,22.14
2024-01-22 18:00:00,533.39,27.99,294.64,209.8,22.98
2024-01-22 19:00:00,534.0,28.33,304.42,205.59,22.58
2024-01-22 20:00:00,532.93,27.7,305.18,184.35,22.42
2024-01-22 21:00:00,529.85,28.26,302.32,171.72,22.11
2024-01-22 22:00:00,525.62,28.79,302.87,168.85,21.41
2024-01-22 23:00:00,505.03,28.57,301.49,159.45,26.08
2024-01-23 00:00:00,510.95,30.05,300.58,157.18,28.49
2024-01-23 01:00:00,498.07,30.56,293.46,156.8,29.14
2024-01-23 02:00:00,491.74,29.0,285.79,154.31,30.53
2024-01-23 03:00:00,505.25,28.84,288.34,164.75,25.23
2024-01-23 04:00:00,522.77,28.9,301.36,171.05,23.34
2024-01-23 05:00:00,534.37,30.26,302.39,200.32,23.01
2024-01-23 06:00:00,536.62,33.73,296.79,251.19,23.0
2024-01-23 07:00:00,530.24,36.94,291.81,285.19,22.55
2024-01-23 08:00:00,516.53,38.77,268.76,282.14,22.88
2024-01-23 09:00:00,501.39,41.83,252.97,234.53,22.21
2024-01-23 10:00:00,515.42,40.74,235.11,186.61,21.82
2024-01-23 11:00:00,517.83,38.94,210.47,163.96,21.52
2024-01-23 12:00:00,527.03,37.2,212.72,165.19,21.41
2024-01-23 13:00:00,529.36,35.83,230.92,201.22,21.37
2024-01-23 14:00:00,514.69,36.11,258.43,229.25,21.41
2024-01-23 15:00:00,519.52,35.35,273.42,230.7,21.88
2024-01-23 16:00:00,520.25,36.22,276.73,234.25,22.56
2024-01-23 17:00:00,508.22,36.32,275.04,227.03,22.97
2024-01-23 18:00:00,516.67,34.96,288.08,213.93,23.15
2024-01-23 19:00:00,513.35,33.76,289.3,191.73,23.15
2024-01-23 20:00:00,513.77,31.07,287.78,177.73,23.52
2024-01-23 21:00:00,505.29,29.48,283.79,173.23,21.27
2024-01-23 22:00:00,491.0,29.95,281.8,177.88,24.38
2024-01-23 23:00:00,491.0,29.98,281.46,177.87,35.88
2024-01-24 00:00:00,478.54,30.63,272.01,181.84,34.56
2024-01-24 01:00:00,478.35,31.56,269.63,177.09,34.37
2024-01-24 02:00:00,467.49,32.8,260.29,185.68,35.53
2024-01-24 03:00:00,474.53,33.93,260.77,178.73,36.03
2024-01-24 04:00:00,467.51,34.05,270.1,150.5,35.46
2024-01-24 05:00:00,501.43,32.8,277.12,161.74,31.39
2024-01-24 06:00:00,504.94,30.71,281.21,201.13,21.92
2024-01-24 07:00:00,507.01,30.27,277.2,216.11,21.11
2024-01-24 08:00:00,503.11,30.85,275.36,208.59,21.43
2024-01-24 09:00:00,499.3,31.22,270.05,180.66,22.0
2024-01-24 10:00:00,488.41,31.07,265.98,154.2,22.63
2024-01-24 11:00:00,479.11,31.1,271.47,136.4,26.8
2024-01-24 12:00:00,477.09,31.28,274.59,137.41,29.9
2024-01-24 13:00:00,485.19,31.73,271.63,139.13,28.66
2024-01-24 14:00:00,499.83,32.3,277.1,162.07,24.7
2024-01-24 15:00:00,507.62,32.84,278.1,198.39,23.49
2024-01-24 16:00:00,510.23,32.78,277.73,231.75,24.05
2024-01-24 17:00:00,512.38,32.14,270.98,253.07,23.91
2024-01-24 18:00:00,506.7,31.68,266.32,256.93,23.21
2024-01-24 19:00:00,501.55,31.07,259.58,251.07,24.52
2024-01-24 20:00:00,485.5,31.18,248.55,242.62,24.47
2024-01-24 21:00:00,479.89,31.9,243.29,226.43,24.18
2024-01-24 22:00:00,477.94,32.33,240.3,215.5,23.84
2024-01-24 23:00:00,481.82,33.06,248.79,222.44,24.42
2024-01-25 00:00:00,486.37,33.76,244.31,233.89,24.52
2024-01-25 01:00:00,494.43,33.59,239.98,257.86,30.37
2024-01-25 02:00:00,493.31,32.97,240.21,275.02,30.4
2024-01-25 03:00:00,492.67,33.73,241.58,308.79,30.31
2024-01-25 04:00:00,496.44,35.9,245.77,351.9,31.84
2024-01-25 05:00:00,530.46,41.27,260.5,407.66,25.59
2024-01-25 06:00:00,524.3,48.41,257.4,439.07,24.46
2024-01-25 07:00:00,531.09,51.99,241.86,434.64,26.1
2024-01-25 08:00:00,525.61,54.29,201.66,414.45,25.77
2024-01-25 09:00:00,512.63,53.92,169.73,367.12,26.71
2024-01-25 10:00:00,518.07,50.9,182.19,340.5,26.92
2024-01-25 11:00:00,516.45,47.79,186.95,314.57,24.25
2024-01-25 12:00:00,521.53,44.73,179.03,309.88,23.4
2024-01-25 13:00:00,544.02,43.93,200.24,333.64,23.5
2024-01-25 14:00:00,547.16,44.21,230.73,366.51,24.08
2024-01-25 15:00:00,544.22,45.94,241.14,387.12,25.19
2024-01-25 16:00:00,549.58,45.83,248.75,391.93,25.6
2024-01-25 17:00:00,552.98,48.88,253.04,382.59,26.73
2024-01-25 18:00:00,555.78,50.57,250.74,373.53,27.87
2024-01-25 19:00:00,559.65,49.09,246.69,354.61,25.34
2024-01-25 20:00:00,569.88,44.58,238.74,333.52,24.48
2024-01-25 21:00:00,574.17,40.34,237.9,288.84,23.84
2024-01-25 22:00:00,566.81,38.23,224.46,265.44,22.54
2024-01-25 23:00:00,552.01,35.56,218.21,226.57,23.66
2024-01-26 00:00:00,552.22,32.44,220.71,194.82,22.56
2024-01-26 01:00:00,553.37,32.05,231.12,183.35,23.62
2024-01-26 02:00:00,551.61,32.5,228.31,181.02,24.09
2024-01-26 03:00:00,556.24,32.18,240.91,170.55,23.36
2024-01-26 04:00:00,548.22,31.82,263.93,168.03,23.07
2024-01-26 05:00:00,528.4,30.83,280.62,164.35,23.76
2024-01-26 06:00:00,516.86,31.28,283.22,179.46,23.05
2024-01-26 07:00:00,505.76,31.71,254.62,188.04,22.52
2024-01-26 08:00:00,491.92,32.05,211.39,189.54,23.31
2024-01-26 09:00:00,481.21,32.32,194.23,173.33,23.65
2024-01-26 10:00:00,484.96,33.16,195.64,136.19,23.0
2024-01-26 11:00:00,487.11,32.88,206.21,120.72,23.0
2024-01-26 12:00:00,484.27,31.53,212.2,127.31,22.91
2024-01-26 13:00:00,497.21,31.9,246.36,128.45,23.91
2024-01-26 14:00:00,503.26,31.97,288.6,147.97,23.92
2024-01-26 15:00:00,489.93,30.81,295.29,195.12,23.27
2024-01-26 16:00:00,497.11,30.73,293.04,246.95,23.29
2024-01-26 17:00:00,492.05,34.38,287.4,268.7,24.6
2024-01-26 18:00:00,489.46,36.09,284.1,274.88,23.8
2024-01-26 19:00:00,492.94,37.16,276.15,287.38,22.7
2024-01-26 20:00:00,498.57,36.77,264.41,293.73,21.12
2024-01-26 21:00:00,480.18,36.02,244.29,301.25,20.71
2024-01-26 22:00:00,469.82,36.25,232.56,297.5,20.56
2024-01-26 23:00:00,462.76,34.86,239.05,288.55,21.01
2024-01-27 00:00:00,462.13,30.21,234.31,269.44,19.85
2024-01-27 01:00:00,458.1,29.43,221.92,270.83,20.37
2024-01-27 02:00:00,457.37,28.7,215.29,282.57,19.76
2024-01-27 03:00:00,446.15,28.61,214.5,286.02,19.82
2024-01-27 04:00:00,443.18,28.84,215.65,284.9,19.74
2024-01-27 05:00:00,452.43,28.93,212.43,297.65,19.67
2024-01-27 06:00:00,468.57,29.16,217.93,311.42,19.39
2024-01-27 07:00:00,446.66,29.61,197.67,322.02,19.35
2024-01-27 08:00:00,422.24,31.45,170.25,290.48,19.43
2024-01-27 09:00:00,395.75,31.21,155.13,220.07,18.78
2024-01-27 10:00:00,377.13,30.52,151.03,170.13,20.31
2024-01-27 11:00:00,380.1,29.9,155.11,151.44,20.74
2024-01-27 12:00:00,380.02,29.96,160.52,148.68,20.82
2024-01-27 13:00:00,403.51,30.43,184.84,172.14,18.11
2024-01-27 14:00:00,427.15,31.72,204.35,238.69,18.05
2024-01-27 15:00:00,444.19,37.02,213.92,317.99,18.06
2024-01-27 16:00:00,450.77,46.24,213.98,361.37,18.21
2024-01-27 17:00:00,460.02,46.73,214.2,366.89,17.94
2024-01-27 18:00:00,461.8,45.25,207.43,367.41,18.21
2024-01-27 19:00:00,465.34,44.28,212.13,360.94,19.53
2024-01-27 20:00:00,464.02,44.0,210.37,340.92,18.88
2024-01-27 21:00:00,476.46,44.81,200.49,319.15,18.74
2024-01-27 22:00:00,482.93,43.62,192.82,316.29,18.68
2024-01-27 23:00:00,478.45,39.17,191.49,300.99,18.14
2024-01-28 00:00:00,477.19,36.49,192.87,297.03,18.3
2024-01-28 01:00:00,472.13,33.46,202.57,278.25,18.08
2024-01-28 02:00:00,462.92,32.01,206.23,257.31,18.27
2024-01-28 03:00:00,475.99,30.83,205.01,255.09,18.05
2024-01-28 04:00:00,472.55,30.36,203.32,255.68,18.06
2024-01-28 05:00:00,476.36,30.75,199.04,260.03,18.09
2024-01-28 06:00:00,482.57,30.35,204.44,264.48,18.2
2024-01-28 07:00:00,463.38,31.01,193.51,281.56,18.76
2024-01-28 08:00:00,403.19,30.8,173.97,229.7,18.35
2024-01-28 09:00:00,362.85,29.48,152.46,186.67,19.87
2024-01-28 10:00:00,362.71,29.46,145.4,154.28,19.98
2024-01-28 11:00:00,357.38,29.46,144.19,139.8,20.12
2024-01-28 12:00:00,363.19,29.57,142.95,132.82,20.8
2024-01-28 13:00:00,386.33,29.4,157.1,145.18,19.54
2024-01-28 14:00:00,420.9,29.52,198.61,177.16,18.9
2024-01-28 15:00:00,457.88,29.54,245.29,245.03,18.58
2024-01-28 16:00:00,453.82,30.33,240.76,289.9,19.06
2024-01-28 17:00:00,456.6,29.89,245.17,282.21,18.52
2024-01-28 18:00:00,455.09,28.33,245.29,268.78,18.65
2024-01-28 19:00:00,461.96,28.1,252.25,259.48,19.31
2024-01-28 20:00:00,468.42,28.36,252.26,251.11,18.63
2024-01-28 21:00:00,467.95,28.66,251.52,251.68,18.15
2024-01-28 22:00:00,467.09,28.26,255.45,258.52,19.76
2024-01-28 23:00:00,464.25,27.29,262.49,259.98,19.71
2024-01-29 00:00:00,462.41,27.78,254.36,266.79,19.25
2024-01-29 01:00:00,468.45,29.03,251.6,280.04,18.82
2024-01-29 02:00:00,474.26,29.62,248.14,291.85,18.31
2024-01-29 03:00:00,480.43,32.93,257.06,302.49,18.35
2024-01-29 04:00:00,501.96,37.31,273.61,327.95,18.5
2024-01-29 05:00:00,522.79,42.56,282.49,366.55,19.88
2024-01-29 06:00:00,523.9,51.51,279.64,400.77,20.01
2024-01-29 07:00:00,516.2,53.97,247.07,402.75,19.92
2024-01-29 08:00:00,509.7,53.45,209.94,376.72,20.18
2024-01-29 09:00:00,496.92,52.31,191.09,329.43,21.3
2024-01-29 10:00:00,492.33,45.25,176.65,280.49,21.65
2024-01-29 11:00:00,487.01,43.24,178.78,258.68,22.32
2024-01-29 12:00:00,489.51,41.29,188.66,278.03,23.66
2024-01-29 13:00:00,496.21,43.33,209.67,324.55,24.72
2024-01-29 14:00:00,533.45,48.93,257.37,381.0,24.98
2024-01-29 15:00:00,552.19,52.24,279.61,430.91,25.15
2024-01-29 16:00:00,550.28,54.78,277.12,463.26,25.64
2024-01-29 17:00:00,555.68,56.54,276.78,453.59,26.26
2024-01-29 18:00:00,549.44,56.8,273.57,435.46,26.17
2024-01-29 19:00:00,557.15,51.99,274.75,416.24,25.93
2024-01-29 20:00:00,567.22,49.39,273.72,381.53,25.73
2024-01-29 21:00:00,570.44,49.78,274.47,352.19,24.53
2024-01-29 22:00:00,579.15,53.93,266.13,317.45,24.3
2024-01-29 23:00:00,564.93,49.03,253.39,320.22,23.59
2024-01-30 00:00:00,542.42,41.48,243.91,321.42,23.96
2024-01-30 01:00:00,563.65,43.23,243.34,320.52,24.74
2024-01-30 02:00:00,549.9,43.78,243.57,309.82,24.68
2024-01-30 03:00:00,544.56,43.5,249.19,288.77,25.14
2024-01-30 04:00:00,549.63,44.44,262.33,283.34,24.03
2024-01-30 05:00:00,542.41,51.26,277.21,297.21,23.5
2024-01-30 06:00:00,533.53,65.46,267.21,316.76,23.67
2024-01-30 07:00:00,520.56,64.06,240.36,311.66,23.43
2024-01-30 08:00:00,506.79,60.56,212.88,289.02,23.31
2024-01-30 09:00:00,500.38,54.82,197.51,246.85,22.92
2024-01-30 10:00:00,500.74,50.64,188.39,221.65,22.62
2024-01-30 11:00:00,495.21,48.15,186.42,204.76,23.59
2024-01-30 12:00:00,503.71,49.14,189.7,196.37,23.13
2024-01-30 13:00:00,517.16,50.48,206.62,203.97,23.03
2024-01-30 14:00:00,521.16,54.11,248.87,235.86,22.94
2024-01-30 15:00:00,534.21,60.17,282.33,274.16,23.12
2024-01-30 16:00:00,532.15,62.75,278.06,302.85,22.97
2024-01-30 17:00:00,546.76,59.6,277.71,323.37,22.75
2024-01-30 18:00:00,559.12,60.58,289.65,345.16,23.16
2024-01-30 19:00:00,584.96,62.41,294.19,354.55,24.27
2024-01-30 20:00:00,598.4,63.95,300.47,364.68,24.95
2024-01-30 21:00:00,610.02,63.87,300.44,379.87,24.31
2024-01-30 22:00:00,618.95,62.06,298.7,391.04,23.43
2024-01-30 23:00:00,619.86,55.38,305.79,402.57,21.24
2024-01-31 00:00:00,615.0,48.71,305.58,400.26,21.43
2024-01-31 01:00:00,626.58,49.8,305.04,407.49,19.59
2024-01-31 02:00:00,616.79,50.56,301.32,427.47,20.31
2024-01-31 03:00:00,617.13,52.62,310.18,424.7,21.46
2024-01-31 04:00:00,609.54,60.85,321.02,414.52,20.63
2024-01-31 05:00:00,603.58,71.6,327.4,430.51,19.78
2024-01-31 06:00:00,593.99,74.09,312.72,429.26,20.35
2024-01-31 07:00:00,609.85,74.07,267.36,429.44,20.64
2024-01-31 08:00:00,595.84,73.32,215.97,406.24,19.74
2024-01-31 09:00:00,602.0,72.0,204.31,372.55,19.0
2024-01-31 10:00:00,602.88,68.79,198.95,322.53,19.54
2024-01-31 11:00:00,605.59,60.72,197.58,268.42,18.87
2024-01-31 12:00:00,589.69,51.57,211.7,232.39,16.92
2024-01-31 13:00:00,587.57,47.07,246.57,221.43,16.11
2024-01-31 14:00:00,587.32,46.24,281.26,222.67,15.82
2024-01-31 15:00:00,594.94,50.02,306.55,238.53,16.2
2024-01-31 16:00:00,591.86,54.38,308.01,247.82,17.24
2024-01-31 17:00:00,596.69,53.21,312.39,245.43,18.32
2024-01-31 18:00:00,596.12,52.84,309.45,231.65,18.26
2024-01-31 19:00:00,599.25,49.85,311.14,209.11,18.19
2024-01-31 20:00:00,600.92,41.32,301.84,196.66,17.63
2024-01-31 21:00:00,594.99,37.32,291.53,184.08,18.02
2024-01-31 22:00:00,589.79,37.42,291.69,175.2,18.18
2024-01-31 23:00:00,597.02,37.01,292.37,168.39,17.18
2024-02-01 00:00:00,589.36,36.99,294.45,166.48,18.29
2024-02-01 01:00:00,588.61,36.07,294.96,166.44,17.27
2024-02-01 02:00:00,587.11,34.44,292.43,182.71,17.5
2024-02-01 03:00:00,581.76,33.5,299.41,217.1,17.98
2024-02-01 04:00:00,585.7,36.38,311.51,253.93,18.28
2024-02-01 05:00:00,590.07,44.58,318.48,300.61,17.74
2024-02-01 06:00:00,583.61,50.66,312.72,339.67,18.42
2024-02-01 07:00:00,598.98,55.38,299.63,352.92,19.56
2024-02-01 08:00:00,614.24,54.62,284.42,314.76,18.95
2024-02-01 09:00:00,618.29,55.69,269.54,252.72,19.28
2024-02-01 10:00:00,617.58,58.72,261.33,200.24,19.31
2024-02-01 11:00:00,601.75,58.77,260.9,178.49,19.82
2024-02-01 12:00:00,593.81,57.57,271.08,175.98,19.06
2024-02-01 13:00:00,595.93,56.31,286.89,192.24,18.68
2024-02-01 14:00:00,588.54,55.6,298.13,243.99,19.04
2024-02-01 15:00:00,596.25,55.77,308.74,321.92,18.94
2024-02-01 16:00:00,603.14,57.11,305.39,407.12,18.47
2024-02-01 17:00:00,611.47,55.85,308.47,425.1,19.69
2024-02-01 18:00:00,615.72,54.0,308.0,425.85,19.61
2024-02-01 19:00:00,632.72,53.95,302.31,407.22,19.84
2024-02-01 20:00:00,647.02,54.41,294.49,390.05,18.94
2024-02-01 21:00:00,653.83,51.64,284.38,343.62,18.85
2024-02-01 22:00:00,665.81,49.56,277.88,277.46,18.73
2024-02-01 23:00:00,623.6,44.72,263.47,235.22,18.93
2024-02-02 00:00:00,596.88,36.5,254.82,195.81,19.79
2024-02-02 01:00:00,601.07,35.83,255.08,172.43,19.11
2024-02-02 02:00:00,588.84,34.31,248.69,175.08,19.34
2024-02-02 03:00:00,594.38,33.96,255.25,170.57,19.34
2024-02-02 04:00:00,619.66,35.52,272.64,173.59,19.61
2024-02-02 05:00:00,627.85,36.36,287.48,189.75,19.91
2024-02-02 06:00:00,612.06,38.05,289.8,211.04,20.12
2024-02-02 07:00:00,598.66,35.5,279.91,221.41,19.38
2024-02-02 08:00:00,585.91,35.89,255.4,205.34,20.37
2024-02-02 09:00:00,589.22,35.93,224.03,176.67,21.7
2024-02-02 10:00:00,584.94,34.81,203.94,149.1,20.03
2024-02-02 11:00:00,575.38,33.88,196.64,147.2,20.44
2024-02-02 12:00:00,580.71,33.4,199.16,153.41,19.9
2024-02-02 13:00:00,589.31,32.72,236.1,152.34,18.84
2024-02-02 14:00:00,588.07,33.1,280.46,162.8,18.31
2024-02-02 15:00:00,589.47,33.45,298.96,179.05,19.01
2024-02-02 16:00:00,575.89,34.02,299.07,193.13,18.95
2024-02-02 17:00:00,586.63,34.3,298.0,200.45,18.7
2024-02-02 18:00:00,593.78,34.7,301.74,197.5,18.82
2024-02-02 19:00:00,590.01,33.45,298.12,188.73,19.1
2024-02-02 20:00:00,593.73,34.94,296.39,174.9,18.79
2024-02-02 21:00:00,573.55,34.38,286.02,159.03,18.92
2024-02-02 22:00:00,544.34,37.23,271.06,148.83,18.62
2024-02-02 23:00:00,516.76,36.85,249.56,144.96,21.28
2024-02-03 00:00:00,500.33,36.86,239.22,143.47,20.99
2024-02-03 01:00:00,504.04,37.24,238.66,139.95,20.86
2024-02-03 02:00:00,492.67,40.18,237.79,140.06,20.83
2024-02-03 03:00:00,490.8,39.17,238.73,141.21,20.51
2024-02-03 04:00:00,507.36,38.49,239.69,144.34,19.62
2024-02-03 05:00:00,519.65,39.02,233.66,150.94,16.69
2024-02-03 06:00:00,534.42,38.25,232.59,159.63,17.52
2024-02-03 07:00:00,523.1,36.48,211.23,168.14,18.32
2024-02-03 08:00:00,509.65,35.3,181.85,170.88,18.57
2024-02-03 09:00:00,489.88,32.11,149.6,155.84,19.66
2024-02-03 10:00:00,473.6,32.02,138.3,141.54,19.74
2024-02-03 11:00:00,454.49,32.8,140.29,140.67,18.5
2024-02-03 12:00:00,453.47,32.65,152.38,140.5,17.32
2024-02-03 13:00:00,470.78,31.48,170.36,140.79,16.84
2024-02-03 14:00:00,504.31,31.32,209.39,145.44,17.82
2024-02-03 15:00:00,508.66,31.92,245.58,167.45,17.06
2024-02-03 16:00:00,518.37,31.01,257.07,197.34,17.06
2024-02-03 17:00:00,523.24,31.69,259.52,225.25,17.04
2024-02-03 18:00:00,525.59,34.51,252.12,230.88,16.92
2024-02-03 19:00:00,529.82,34.62,244.41,222.92,17.45
2024-02-03 20:00:00,517.45,33.74,237.53,198.76,17.12
2024-02-03 21:00:00,505.91,34.11,231.46,181.66,16.78
2024-02-03 22:00:00,478.34,36.0,221.99,168.76,20.24
2024-02-03 23:00:00,457.06,37.97,224.28,157.88,20.38
2024-02-04 00:00:00,436.58,38.6,220.52,153.87,20.52
2024-02-04 01:00:00,437.6,39.0,217.11,156.98,20.78
2024-02-04 02:00:00,443.09,39.46,212.33,158.21,20.61
2024-02-04 03:00:00,434.7,36.79,210.35,161.29,18.28
2024-02-04 04:00:00,438.61,36.0,218.48,159.14,17.44
2024-02-04 05:00:00,432.96,36.78,214.53,158.72,18.7
2024-02-04 06:00:00,435.64,38.15,218.89,151.87,18.32
2024-02-04 07:00:00,425.63,37.86,191.45,151.54,19.89
2024-02-04 08:00:00,437.4,38.75,169.67,144.76,23.36
2024-02-04 09:00:00,418.4,38.09,153.64,141.04,21.13
2024-02-04 10:00:00,418.69,35.91,147.31,128.86,20.13
2024-02-04 11:00:00,422.76,34.36,155.65,123.36,19.88
2024-02-04 12:00:00,410.5,33.68,158.24,120.02,25.8
2024-02-04 13:00:00,415.53,31.96,169.79,123.49,23.87
2024-02-04 14:00:00,420.59,30.58,185.57,134.21,21.77
2024-02-04 15:00:00,462.91,30.51,224.98,144.75,22.26
2024-02-04 16:00:00,475.28,30.55,228.0,152.59,16.83
2024-02-04 17:00:00,481.14,33.77,224.92,152.48,16.9
2024-02-04 18:00:00,474.66,34.45,228.08,147.88,17.1
2024-02-04 19:00:00,474.83,33.42,223.32,138.95,19.34
2024-02-04 20:00:00,472.8,34.18,209.7,135.21,21.5
2024-02-04 21:00:00,475.22,34.86,200.0,131.75,23.16
2024-02-04 22:00:00,464.54,35.4,207.71,132.05,28.04
2024-02-04 23:00:00,460.87,36.7,214.8,128.23,28.28
2024-02-05 00:00:00,455.15,40.1,218.35,127.21,28.85
2024-02-05 01:00:00,460.38,39.31,217.62,125.93,33.51
2024-02-05 02:00:00,442.83,38.46,208.02,125.38,40.28
2024-02-05 03:00:00,443.15,37.45,208.42,133.18,37.26
2024-02-05 04:00:00,459.18,39.21,222.75,137.95,29.63
2024-02-05 05:00:00,494.2,38.06,249.16,159.21,21.74
